NPS_Wells_ID,Alternate_ID,Park,Ownership,State,Status,Status_Num,Type,Lat_dd,Long_dd,Lat_Long_Ref,Access Details,Qualifier_CD,Completion_Date,Qualifier_D,Depth_ft,Qualifer_YT,YieldTest_Rate_gpm,YieldTest_Date,YieldTest_Ref,Well Documents,Photo,State_Database,IRMA_Docket,IRMA_Docket_Link,IRMA_Technical,IRMA_Technical_Link,IRMA_Aquarius,USGS_NWIS,USGS_NGWMN,WQP_SiteID,WQP_Data_Link,eTIC2_Pubs,PHS,State_OG_Database,FMSS Location ID#,Comments
FLFO_W_021,Wetland Test Hole; Permit #14298-MH,FLFO,NPS,CO,Unknown,4,Test,38.915149,-105.281345,CO DWR Well Application ,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0014298,,,,,,,,,,,,,,"Unknown construction date or depth, but paperwork suggests that it was constructed. "
FLFO_W_022,Meadow Test Hole; Permit #14299-MH,FLFO,NPS,CO,Unknown,4,Test,38.90784,-105.28614,CO DWR Well Application ,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0014299,,,,,,,,,,,,,,Reportedly was dry and abandoned after it was drilled. 
FLFO_W_023,Monitoring Well (2012); Permit #50715-MH,FLFO,NPS,CO,Unknown,4,Monitoring,38.911464,-105.286117,CO DWR Well Application ,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0050715,,,,,,,,,,,,,,Unknown if constructed. Anticipated date of construction was 6/11/12. 
FLFO_W_024,Monitoring Well (2012); Permit #50716-MH,FLFO,NPS,CO,Unknown,4,Monitoring,38.911524,-105.281418,CO DWR Well Application ,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0050716,,,,,,,,,,,,,,Unknown if constructed. Anticipated date of construction was 6/11/12. 
FLFO_W_025,Shallow Test Holes (1989); Permit #14807-MH,FLFO,NPS,CO,Unknown,4,Test,38.907913,-105.281463,CO DWR Well Application ,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0014807,,,,,,,,,,,,,,Unknown if constructed. Anticipated date of construction was February 1989 for up to 6 test holes. 
FLFO_W_026,Test Well No. 1 (1983); Permit #9390-TH,FLFO,NPS,CO,Unknown,4,Test,38.911503,-105.258051,CO DWR Well Application ,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0009390,,,,,,,,,,,,,,Unknown if constructed. No further details found past initial permit.
FLFO_W_027,Test Well No. 2 (1983); Permit #9390-TH,FLFO,NPS,CO,Unknown,4,Test,38.911503,-105.258051,CO DWR Well Application ,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0009390,,,,,,,,,,,,,,Unknown if constructed. No further details found past initial permit.
FLFO_W_028,USGS 385445105170201 SC0130712ABBAA,FLFO,USGS,CO,Unknown,4,Monitoring,38.9124913,-105.2844348,NWIS (converted to WGS 84),,Pr,7/15/1992,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385445105170201,,,,,,,,"Well depth not determined. Single set of chemical and physical analyses from July 15, 1992 is available. "
FLFO_W_029,USGS 385449105164501 SC01307113CDDD,FLFO,USGS,CO,Unknown,4,Monitoring,38.9136024,-105.2797124,NWIS (converted to WGS 84),,Pr,6/20/1991,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385449105164501,,,,,,,,"Well depth not determined. Single set of chemical and physical analyses from June 20, 1991 is available. "
FLFO_W_030,Jones Well No. 1; Permit #5-WCB,FLFO,Private ,CO,Unknown,4,Supply,38.900567,-105.304715,CO DWR Well Application ,,Ex,1/5/1956,Ex,154,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/C600005,,,,,,,,,,,,,,Unable to confirm exact location. 
FLFO_W_031,Permit #160034,FLFO,Private ,CO,Unknown,4,Supply,38.931558,-105.271853,CO DWR Well Application ,,Ex,7/2/1991,Ex,250,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0324343,,,,,,,,,,,,,,Property line shares border with park boundary. 
FLFO_W_032,Permit #33763,FLFO,Private ,CO,Unknown,4,Supply,38.929443,-105.262344,CO DWR Well Application ,,Ex,5/17/1968,Ex,32,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/9055154,,,,,,,,,,,,,,Dry hole when drilled; not completed. 
FLFO_W_033,Permit #33926,FLFO,Private ,CO,Unknown,4,Supply,38.929443,-105.262344,CO DWR Well Application ,,Ex,6/20/1968,Ex,80,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/9055156,,,,,,,,,,,,,,Unable to confirm exact location of well. Well supplies property immediately adjacent to northern FLFO boundary. 
FLFO_W_034,Permit #271870,FLFO,Private ,CO,Unknown,4,Supply,38.890202,-105.269077,CO DWR Well Application ,,Ex,2/9/2007,Ex,120,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/3610404,,,,,,,,,,,,,,Unable to confirm exact location of well. Well supplies property immediately adjacent to southern FLFO boundary. 
FLFO_W_035,Permit #261921,FLFO,Private ,CO,Unknown,4,Supply,38.888688,-105.269026,CO DWR Well Application ,,Ex,3/22/2005,Ex,180,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0535505,,,,,,,,,,,,,,Unable to confirm exact location of well. Well supplies property immediately adjacent to southern FLFO boundary. 
FLFO_W_036,Permit #236513; 25814,FLFO,Private ,CO,Unknown,4,Supply,38.888278,-105.270869,CO DWR Well Application ,,Ex,11/9/2001,Ex,180,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0480563,,,,,,,,,,,,,,Unable to confirm exact location of well. Well supplies property immediately adjacent to southern FLFO boundary. 
FLFO_W_037,Permit #259579,FLFO,Private ,CO,Unknown,4,Supply,38.889103,-105.269027,CO DWR Well Application ,,Ex,12/9/2004,Ex,166,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0528883,,,,,,,,,,,,,,Unable to confirm exact location of well. Well supplies property immediately adjacent to southern FLFO boundary. 
FLFO_W_038,Permit #233730,FLFO,Private ,CO,Unknown,4,Supply,38.927775,-105.26727,CO DWR Well Application ,,Ex,7/15/2001,Ex,660,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0475657,,,,,,,,,,,,,,Unable to confirm exact location of well. Well supplies property immediately adjacent to northern FLFO boundary. 
FLFO_W_039,Wolton Family Trust Agreement; Permit #233730-A,FLFO,Private ,CO,Unknown,4,Supply,38.927774,-105.267558,CO DWR Well Application ,,Ex,3/22/2002,Ex,450,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,https://dwr.state.co.us/Tools/WellPermits/0484689,,,,,,,,,,,,,,Unable to confirm exact location of well. Well supplies property immediately adjacent to northern FLFO boundary. 
FLFO_W_040,F0708; WRI_FLFO_708; Homestead Hollow,FLFO,NPS,CO,Active,1,Monitoring,38.92432,-105.28441,Aquarius,,Po,1/1/2009,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/FLFO_708/Interval/Latest,,,,,,,,,Established in 2009. 
FLFO_W_041,F0710; WRI_FLFO_710; Redbarn Toprock,FLFO,NPS,CO,Active,1,Monitoring,38.91409,-105.27746,Aquarius,,Po,1/1/2009,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/FLFO_710/Interval/Latest,,,,,,,,,Established in 2009. 
FLFO_W_042,W0703; WEI_FLFO_703; Barksdale logger site,FLFO,NPS,CO,Active,1,Monitoring,38.91284,-105.25733,Aquarius,,Po,1/1/2009,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/FLFO_703/Interval/Latest,,,,,,,,,Established in 2009. 
FLFO_W_043,F0705; WEI_FLFO_705; Barksdale picnic site,FLFO,NPS,CO,Active,1,Monitoring,38.9117,-105.25572,Aquarius,,Po,1/1/2009,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/FLFO_705/Interval/Latest,,,,,,,,,Established in 2009. 
FLFO_W_044,A Frame Cabin Test Well,FLFO,NPS ,CO,Plugged & Abandoned,3,Supply,38.91289902,-105.2819977,Well location Unknown. Plotted as park centroid.,,Pr,12/31/1984,Ap,500,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/FLFO?csf=1&web=1&e=ZzGpta,,,,,,,,,,,,,,,,L. Martin (NPS WRD) reported there was a 500 ft test well drilled at the A Frame cabin in 1984. It encountered a few fractures in the granite and was plugged & abandoned as a dry hole. 
GRSA_W_001,GRSA Well #1; Permit #36273-F; 16400-R; 144-WCB; USGS 374414105310201 SC02607334DDC,GRSA,NPS,CO,Active,1,Supply,37.73731,-105.517738,NPS GIS Data,,Ex,5/18/1957,Ex,290,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/GRSA?csf=1&web=1&e=MXP92e,,https://dwr.state.co.us/Tools/WellPermits/0015562,GRSA 001,https://irma.nps.gov/DataStore/Collection/Profile/9267,"Future Water Use Assessment: GRSA (Gerber, 2017); Great Sand Dunes water rights (Martin, Unk)",https://irma.nps.gov/DataStore/Collection/Profile/9268,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=374414105310201,,,,,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?xsdata=MDN8MDF8fGFjNzBhMWYyNWUwMjRkYTE4OTdiMDg1YTIxNTI5OTdlfDA2OTNiNWJhNGIxODRkN2I5MzQxZjMyZjQwMGE1NDk0fDF8MHw2Mzc3MjA4NDQzMjM3MTI4MjR8R29vZHxWR1ZoYlhOVFpXTjFjbWwwZVZObGNuWnBZMlY4ZXlKV0lqb2lNQzR3TGpBd01EQWlMQ0pRSWpvaUlpd2lRVTRpT2lJaUxDSlhWQ0k2TVRKOQ%3D%3D&sdata=YkYvSnN5YmZ4RkZKc04zZEQrcW5uS3QwMXJUdGxGckI5SFIzZDdicit5WT0%3D&ovuser=0693b5ba%2D4b18%2D4d7b%2D9341%2Df32f400a5494%2Cnvandaele%40nps%2Egov&OR=Teams%2DHL&CT=1636487640774&id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGRSA%2FEHSurvey%2FGRSA%20May%202017%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGRSA%2FEHSurvey,,FMSS Location ID #74258,"Serves the residential area, maintenance area, HQ, VC, picnic area rest room and Dome rest room in a water system with Well #3 (GRSA_W_003). Permit #36273-F and #16400 are the same hole (Well #1). Original drilled depth (1957) was 350 ft. This well was capped due to a threat from nearby leachfield (although WQ problems were never detected) when Well #3 (GRSA_W_003) was drilled. After Well #3 was low-producing (and leachfield was removed in 1983/84), GRSA wanted to reopen well #1 to supplement Well #3. Well #1 was repermitted in 1990 to supplement Well #3. A new 2005 Well Construction report was submitted, but driller just cleaned out the well with sand pump and installed PVC well casing and screen and measured depth at 283 ft. See Aug 1989 letter between WRD and Supt at GRSA (digital pg 116 of docket 001) for 1989 pumping test results. Limited water quality data from 1964-1966 also in docket (pg 125-127)."
GRSA_W_002,GRSA Well #2; Permit #4331-F,GRSA,NPS,CO,Active,1,Supply,37.746198,-105.506944,NPS GIS Data,,Ex,8/1/1963,Ex,174,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9107612,GRSA 002,https://irma.nps.gov/DataStore/Collection/Profile/9267,"Future Water Use Assessment: GRSA (Gerber, 2017); Great Sand Dunes water rights (Martin, Unk)",https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?xsdata=MDN8MDF8fGFjNzBhMWYyNWUwMjRkYTE4OTdiMDg1YTIxNTI5OTdlfDA2OTNiNWJhNGIxODRkN2I5MzQxZjMyZjQwMGE1NDk0fDF8MHw2Mzc3MjA4NDQzMjM3MTI4MjR8R29vZHxWR1ZoYlhOVFpXTjFjbWwwZVZObGNuWnBZMlY4ZXlKV0lqb2lNQzR3TGpBd01EQWlMQ0pRSWpvaUlpd2lRVTRpT2lJaUxDSlhWQ0k2TVRKOQ%3D%3D&sdata=YkYvSnN5YmZ4RkZKc04zZEQrcW5uS3QwMXJUdGxGckI5SFIzZDdicit5WT0%3D&ovuser=0693b5ba%2D4b18%2D4d7b%2D9341%2Df32f400a5494%2Cnvandaele%40nps%2Egov&OR=Teams%2DHL&CT=1636487640774&id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGRSA%2FEHSurvey%2FGRSA%20May%202017%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGRSA%2FEHSurvey,,FMSS Location ID #74494,"Serves the Pinon Flats Campground. Lithology log found pg. 48 of docket. Well construction details on pg 64 docket with limited WQ data of samples when well was drilled. Pg. 65 of docket details well drilling, development and testing."
GRSA_W_003,GRSA Well #3; Permit #36263-F,GRSA,NPS,CO,Active,1,Supply,37.725931,-105.509275,NPS GIS Data,,Ex,8/4/1978,Ex,375,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0916731,GRSA 003,https://irma.nps.gov/DataStore/Collection/Profile/9267,"Future Water Use Assessment: GRSA (Gerber, 2017); Great Sand Dunes water rights (Martin, Unk)",https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?xsdata=MDN8MDF8fGFjNzBhMWYyNWUwMjRkYTE4OTdiMDg1YTIxNTI5OTdlfDA2OTNiNWJhNGIxODRkN2I5MzQxZjMyZjQwMGE1NDk0fDF8MHw2Mzc3MjA4NDQzMjM3MTI4MjR8R29vZHxWR1ZoYlhOVFpXTjFjbWwwZVZObGNuWnBZMlY4ZXlKV0lqb2lNQzR3TGpBd01EQWlMQ0pRSWpvaUlpd2lRVTRpT2lJaUxDSlhWQ0k2TVRKOQ%3D%3D&sdata=YkYvSnN5YmZ4RkZKc04zZEQrcW5uS3QwMXJUdGxGckI5SFIzZDdicit5WT0%3D&ovuser=0693b5ba%2D4b18%2D4d7b%2D9341%2Df32f400a5494%2Cnvandaele%40nps%2Egov&OR=Teams%2DHL&CT=1636487640774&id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGRSA%2FEHSurvey%2FGRSA%20May%202017%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGRSA%2FEHSurvey,,FMSS Location ID# 74258," Serves the residential area, maintenance area, HQ, VC, picnic area rest room and Dome rest room in a water system with Well #1 (GRSA_W_001). Pg. 140 of docket lists casing & perforation specs for contractor. Pressure (head) test conducted March 2006 by Jim Harte, NPS WRD; data are available. "
GRSA_W_004,GRSA Well #4; Structure 81CW161,GRSA,NPS,CO,Inactive,2,Supply,37.745701,-105.502051,NPS GIS Data,,Ex,6/22/1978,Ex,250,,,,,,,https://dwr.state.co.us/Tools/Structures/3505054,GRSA 004,https://irma.nps.gov/DataStore/Collection/Profile/9267,"Future Water Use Assessment: GRSA (Gerber, 2017); Great Sand Dunes water rights (Martin, Unk)",https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Previously served the Pinon Flats CG, but has been inactive since approx. 2000 (Cutillo, 2020). Priority date 7/1/1978. On digital pg 23 of Docket 004, (Memo from RMR to Superint GRSA), GRSA-1 is referring to GRSA Well #4 (GRSA_W_004; this was confirmed by L. Martin's files) and GRSA-2 is refering to GRSA Well #3 (GRSA_W_003). "
GRSA_W_005,FL-1; C-51 SW Corner Pasture Well; Permit #150141,GRSA,NPS,CO,Plugged & Abandoned,3,Supply,37.9100032,-105.6511185,NPS GIS Data,,Pr,1/1/1940,Gr,32,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0280016X,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Obstruction at 32 ft. which limited depth measurements. Plug & abandonment performed by USGS Central Region Research Drilling Project (USGS, CRRDP). "
GRSA_W_006,FL-2; C-59 Alpine Sand Pasture Well; Permit #150132,GRSA,NPS,CO,Plugged & Abandoned,3,Supply,37.901054,-105.6960614,NPS GIS Data,,Pr,1/1/1940,Ex,753,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9109565,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Plug & abandonment performed by USGS Central Region Research Drilling Project (USGS, CRRDP). "
GRSA_W_007,FL-3; C-32 Alpine Horse Pasture Well; Permit #150159,GRSA,NPS,CO,Plugged & Abandoned,3,Supply,37.8930531,-105.7159671,NPS GIS Data,,Pr,1/1/1940,Ex,883,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0012035P,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Plug & abandonment performed by USGS Central Region Research Drilling Project (USGS, CRRDP). Head test available (March 2006, by Jim Harte, NPS WRD). "
GRSA_W_008,FL-4; C-31 Lower Middle SE Well; Permit #150160,GRSA,NPS,CO,Plugged & Abandoned,3,Supply,37.8664457,-105.6807866,NPS GIS Data,,Pr,1/1/1940,Ex,476,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9109593,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Plug & abandonment performed by USGS Central Region Research Drilling Project (USGS, CRRDP). "
GRSA_W_009,FL-6,GRSA,NPS,CO,Active,1,Monitoring,37.856259,-105.6467054,NPS GIS Data,,Un,1/1/1000,Ex,99.4,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0012035F,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Per Andrew Valdez (GRSA) on 12/7/2020: ""FL-6 wasn't a flowing well, it is completed in the unconfined [aquifer] with a water depth of 70+ feet. It is currently being used as a monitoring well."" Non-functioning windmill directly above. "
GRSA_W_010,FL-7; C-42 Middle Alpine Sand Pasture Well; Permit #150149,GRSA,NPS,CO,Plugged & Abandoned,3,Supply,37.8092432,-105.7157609,NPS GIS Data,,Pr,1/1/1940,Ex,583,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0012035F,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Plug & abandonment performed by USGS Central Region Research Drilling Project (USGS, CRRDP). Well is capped with steel plug. "
GRSA_W_011,FL-8; C-41 Middle Alpine Well; Permit #150150,GRSA,NPS,CO,Plugged & Abandoned,3,Supply,37.8375576,-105.7164785,NPS GIS Data,,Pr,1/1/1940,Ex,484,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9109583,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Plug & abandonment performed by USGS Central Region Research Drilling Project (USGS, CRRDP). "
GRSA_W_012,FL-9; C-52 Middle Sand Pasture Well; Permit #150142,GRSA,NPS,CO,Plugged & Abandoned,3,Supply,37.8257452,-105.6878096,NPS GIS Data,,Pr,1/1/1940,Ex,500,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9109575,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"Plug & abandonment performed by USGS Central Region Research Drilling Project (USGS, CRRDP). "
GRSA_W_013,FL-10; C-53 Sand Camp Well; Permit #150138,GRSA,NPS,CO,Plugged & Abandoned,3,Supply,37.819273,-105.6560347,NPS GIS Data,,Pr,1/1/1940,Ex,404,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9109571,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,," Plug & abandonment performed by USGS Central Region Research Drilling Project (USGS, CRRDP)."
GRSA_W_014,FL-11,GRSA,NPS,CO,Unknown,4,Monitoring,37.7961172,-105.7233129,NPS GIS Data,,Un,1/1/1000,Un,0,,,,,,,,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,Surveyed well head on 8/1/07. 
GRSA_W_015,FL-12,GRSA,NPS,CO,Unknown,4,Monitoring,37.6684854,-105.6162378,NPS GIS Data,,Un,1/1/1000,Un,0,,,,,,,,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,"3/29/06 Jim Harte notes: well is a 2 inch pipe ""inside"" steel tank. "
GRSA_W_016,FL-13,GRSA,NPS,CO,Unknown,4,Monitoring,37.6802124,-105.5914646,NPS GIS Data,,Un,1/1/1000,Un,0,,,,,,,,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,
GRSA_W_017,FL-14,GRSA,NPS,CO,Unknown,4,Monitoring,37.7521593,-105.7292204,NPS GIS Data,,Un,1/1/1000,Un,0,,,,,,,,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,
GRSA_W_018,FL-15,GRSA,NPS,CO,Unknown,4,Monitoring,37.7586606,-105.7345743,NPS GIS Data,,Un,1/1/1000,Un,0,,,,,,,,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,
GRSA_W_019,FL-16,GRSA,NPS,CO,Unknown,4,Monitoring,37.750936,-105.7170511,NPS GIS Data,,Un,1/1/1000,Gr,202,,,,,,,,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,
GRSA_W_020,FL-17,GRSA,NPS,CO,Unknown,4,Monitoring,37.7664485,-105.6989434,NPS GIS Data,,Un,1/1/1000,Gr,200,,,,,,,,,,,https://irma.nps.gov/DataStore/Collection/Profile/9268,,,,,,,,,,
